,index,created_at,id,user id,full_text,localidad,retweet_count,favorite_count,clasification,tidy_text,CleanTweets,TokenizeTweetsTidy_text
4710,7787,2020-12-01 06:58:03,1.3336666566026609e+18,92934671.0,"@GMonroyEnergy Cuál será la maroma de nuestro presi obrador en la , mañanera, creo que se ira a lo fácil y dira que todo iba genial pero llegó la pandemia y mencionara que porque no se quejaban de las administraciones pasadas.",monterrey,0,0,1.0,@gmonroyenergy sera maroma presi obrador mañanera creo ira facil dira iba genial llego pandemia mencionara quejaban administraciones pasadas.,gmonroyenergy sera maroma presi obrador mañanera creo ira facil dira iba genial llego pandemia mencionara quejaban administraciones pasadas.,"['gmonroyenergy', 'sera', 'maroma', 'presi', 'obrador', 'mañanera', 'creo', 'ira', 'facil', 'dira', 'iba', 'genial', 'llego', 'pandemia', 'mencionara', 'quejaban', 'administraciones', 'pasadas', '.']"
4711,7788,2020-12-01 06:57:50,1.333666602298921e+18,9.576668941058212e+17,"@random3e Seas Ridículo. Jajaja 🤣😅 Muy infantil. A falta de Argumentos y verdades.... INSULTOS!! 
LA 4T no tiene de otra. 🤦🏻‍♀️",Estado de México,0,0,1.0,@random3e ridiculo. <risa> 🤣😅 infantil. falta argumentos verdades insultos 4t otra. 🤦🏻‍♀️,random3e ridiculo. <risa> 🤣😅 infantil. falta argumentos verdades insultos 4t otra. 🤦🏻‍♀️,"['random3e', 'ridiculo', '.', '<', 'risa', '>', '🤣😅', 'infantil', '.', 'falta', 'argumentos', 'verdades', 'insultos', '4t', 'otra', '.', '🤦🏻\u200d♀️']"
4712,7793,2020-12-01 06:56:58,1.3336663807433236e+18,99063312.0,"@epigmenioibarra López Gatell y el secretario de salud si tuvieran tantita madre ya hubieran presentado su renuncia irrevocable pero es pedirle peras al olmo, han perdido hasta la dignidad con tal de servir al mesías, así todos los que están al servicio de la 4t, dan asco.",,0,0,1.0,@epigmenioibarra lopez gatell secretario salud si tantita madre presentado renuncia irrevocable pedirle peras olmo perdido dignidad tal servir mesias asi estan servicio 4t dan asco.,epigmenioibarra lopez gatell secretario salud si tantita madre presentado renuncia irrevocable pedirle peras olmo perdido dignidad tal servir mesias asi estan servicio 4t dan asco.,"['epigmenioibarra', 'lopez', 'gatell', 'secretario', 'salud', 'si', 'tantita', 'madre', 'presentado', 'renuncia', 'irrevocable', 'pedirle', 'peras', 'olmo', 'perdido', 'dignidad', 'tal', 'servir', 'mesias', 'asi', 'estan', 'servicio', '4t', 'dan', 'asco', '.']"
4713,7798,2020-12-01 06:55:18,1.333665963389104e+18,1.1965182678185206e+18,"@Mariel_4T @AitorValls20 @gibranrr @lopezobrador_ Chairo, el término correcto es chairo.",,0,0,1.0,@mariel_4t @aitorvalls20 @gibranrr @lopezobrador_ chairo termino correcto chairo.,mariel_4t aitorvalls20 gibranrr lopezobrador_ chairo termino correcto chairo.,"['mariel_4t', 'aitorvalls20', 'gibranrr', 'lopezobrador_', 'chairo', 'termino', 'correcto', 'chairo', '.']"
4714,7800,2020-12-01 06:55:13,1.3336659415367803e+18,324594750.0,"@rochaperiodista Al parecer AMLO habla enJaponés..Al mens,para sus seguidors

El jueves el Pdte dijo q se va tratar como adultos a ls ciudadans ""PROHIBIDO prohibir""y festejó el repunt económ

Me éxplican,Cómo crece una economía quedándos en casa? 
Y pq no ls molesta q se pierda empleo y patrimnio",,0,1,1.0,@rochaperiodista parecer amlo habla enjapones mens seguidors jueves pdte dijo va tratar adultos ls ciudadans prohibido prohibir festejo repunt econom explican crece economia quedandos casa pq ls molesta pierda empleo patrimnio,rochaperiodista parecer amlo habla enjapones mens seguidors jueves pdte dijo va tratar adultos ls ciudadans prohibido prohibir festejo repunt econom explican crece economia quedandos casa pq ls molesta pierda empleo patrimnio,"['rochaperiodista', 'parecer', 'amlo', 'habla', 'enjapones', 'mens', 'seguidors', 'jueves', 'pdte', 'dijo', 'va', 'tratar', 'adultos', 'ls', 'ciudadans', 'prohibido', 'prohibir', 'festejo', 'repunt', 'econom', 'explican', 'crece', 'economia', 'quedandos', 'casa', 'pq', 'ls', 'molesta', 'pierda', 'empleo', 'patrimnio']"
4715,7801,2020-12-01 06:55:00,1.3336658867885752e+18,1.0773628472634778e+18,"Los envidiosos dirán que son de Dinamarca, pero no. Son unas amigas de Ecatepec...hoy 1de diciembre. 

Biba la 4T.

#GobiernoDeInutiles #Dinamarca #LopezGobiernoFallido #LopezNoTieneMadre https://t.co/LuQ4uTudQ1",Mexico,0,0,1.0,envidiosos diran dinamarca no. unas amigas ecatepec hoy 1de diciembre. biba 4t. #gobiernodeinutiles #dinamarca #lopezgobiernofallido #lopeznotienemadre https://t.co/luq4utudq1,envidiosos diran dinamarca no. unas amigas ecatepec hoy 1de diciembre. biba 4t. gobiernodeinutiles dinamarca lopezgobiernofallido lopeznotienemadre ,"['envidiosos', 'diran', 'dinamarca', 'no', '.', 'unas', 'amigas', 'ecatepec', 'hoy', '1de', 'diciembre', '.', 'biba', '4t', '.', 'gobiernodeinutiles', 'dinamarca', 'lopezgobiernofallido', 'lopeznotienemadre']"
4716,7802,2020-12-01 06:54:58,1.3336658786934743e+18,1.2653329609091236e+18,"#DoctorMuerte haciendo una maroma con la exhibida que le da la OMS.

Este gobierno de López Obrador es ridículo y criminal.",,0,0,1.0,#doctormuerte haciendo maroma exhibida da oms. gobierno lopez obrador ridiculo criminal.,doctormuerte haciendo maroma exhibida da oms. gobierno lopez obrador ridiculo criminal.,"['doctormuerte', 'haciendo', 'maroma', 'exhibida', 'da', 'oms', '.', 'gobierno', 'lopez', 'obrador', 'ridiculo', 'criminal', '.']"
4717,7804,2020-12-01 06:54:15,1.3336656976045138e+18,1.209890772968829e+18,#4t ya somos #Dinamarca ? #GobiernoDeMentirasSinResultados #GobiernoQueNoSeDetiene #GobiernoCriminalyCorrupto #GobiernoDeLaMentira,"Foxborough, MA",0,0,1.0,#4t #dinamarca #gobiernodementirassinresultados #gobiernoquenosedetiene #gobiernocriminalycorrupto #gobiernodelamentira,4t dinamarca gobiernodementirassinresultados gobiernoquenosedetiene gobiernocriminalycorrupto gobiernodelamentira,"['4t', 'dinamarca', 'gobiernodementirassinresultados', 'gobiernoquenosedetiene', 'gobiernocriminalycorrupto', 'gobiernodelamentira']"
4718,7806,2020-12-01 06:53:26,1.3336654944951624e+18,90979656.0,"@HLGatell @WHO Coincidir está muy bien, asumir su responsabilidad y actuar en consecuencia es de lo que carecen todos los integrantes del actual @GobiernoMX encabezados por el inepto e irresponsable @lopezobrador_ , que al parecer lo único que tienen son excusas y pretextos. La 4T = Ineficacia.",,0,0,1.0,@hlgatell @who coincidir bien asumir responsabilidad actuar consecuencia carecen integrantes actual @gobiernomx encabezados inepto irresponsable @lopezobrador_ parecer unico excusas pretextos. 4t ineficacia.,hlgatell who coincidir bien asumir responsabilidad actuar consecuencia carecen integrantes actual gobiernomx encabezados inepto irresponsable lopezobrador_ parecer unico excusas pretextos. 4t ineficacia.,"['hlgatell', 'who', 'coincidir', 'bien', 'asumir', 'responsabilidad', 'actuar', 'consecuencia', 'carecen', 'integrantes', 'actual', 'gobiernomx', 'encabezados', 'inepto', 'irresponsable', 'lopezobrador_', 'parecer', 'unico', 'excusas', 'pretextos', '.', '4t', 'ineficacia', '.']"
4719,7807,2020-12-01 06:53:25,1.333665488132563e+18,154218550.0,"#FórmulaNacional | Manejo de la pandemia ha sido criminal y Gatell sólo quiere quedar bien con AMLO: Anaya

https://t.co/P2H0OxNStp",Radio Fórmula Querétaro,0,0,1.0,#formulanacional manejo pandemia sido criminal gatell solo quiere quedar bien amlo: anaya https://t.co/p2h0oxnstp,formulanacional manejo pandemia sido criminal gatell solo quiere quedar bien amlo: anaya ,"['formulanacional', 'manejo', 'pandemia', 'sido', 'criminal', 'gatell', 'solo', 'quiere', 'quedar', 'bien', 'amlo', ':', 'anaya']"
4720,7809,2020-12-01 06:53:21,1.333665471233659e+18,1.2307273768640758e+18,"@LOVREGA Primero la @opsoms  era chida pq consideró a @HLGatell  en un cargo. Y hoy que les dice lo criminal que es el gobierno de la 4T se enputan. Coherencia, chairos ...",MEXICO,0,0,1.0,@lovrega primero @opsoms chida pq considero @hlgatell cargo. hoy dice criminal gobierno 4t enputan. coherencia chairos,lovrega primero opsoms chida pq considero hlgatell cargo. hoy dice criminal gobierno 4t enputan. coherencia chairos,"['lovrega', 'primero', 'opsoms', 'chida', 'pq', 'considero', 'hlgatell', 'cargo', '.', 'hoy', 'dice', 'criminal', 'gobierno', '4t', 'enputan', '.', 'coherencia', 'chairos']"
4721,7813,2020-12-01 06:52:24,1.333665232816808e+18,1.1132455521945436e+18,#Dinamarca es #MexicoComoDinamarca hasta cuando vas a dejar de cometer aberraciones estos de la 4T https://t.co/7YOIaUUDXz,,0,0,1.0,#dinamarca #mexicocomodinamarca vas dejar cometer aberraciones 4t https://t.co/7yoiauudxz,dinamarca mexicocomodinamarca vas dejar cometer aberraciones 4t ,"['dinamarca', 'mexicocomodinamarca', 'vas', 'dejar', 'cometer', 'aberraciones', '4t']"
4722,7814,2020-12-01 06:52:13,1.3336651882398392e+18,1.1926543368594885e+18,"@elguachal Pero bueno, no entenderás no hay peor ciego que el Chairo obtuso, a esta altura es vergonzoso seguir apoyando a López obrador. Mas suerte para la próxima mejora tus argumentos https://t.co/sS8yvUAXqo",,0,0,1.0,@elguachal bueno entenderas peor ciego chairo obtuso altura vergonzoso seguir apoyando lopez obrador. mas suerte proxima mejora argumentos https://t.co/ss8yvuaxqo,elguachal bueno entenderas peor ciego chairo obtuso altura vergonzoso seguir apoyando lopez obrador. mas suerte proxima mejora argumentos ,"['elguachal', 'bueno', 'entenderas', 'peor', 'ciego', 'chairo', 'obtuso', 'altura', 'vergonzoso', 'seguir', 'apoyando', 'lopez', 'obrador', '.', 'mas', 'suerte', 'proxima', 'mejora', 'argumentos']"
4723,7817,2020-12-01 06:51:44,1.3336650643903324e+18,96713563.0,"@FerUrdapilletaJ A ese canal de Xochimilco si le llegó la 4T, ya somos Dinamarca 😂😂😂",MEXICO,0,0,1.0,@ferurdapilletaj canal xochimilco si llego 4t dinamarca 😂😂😂,ferurdapilletaj canal xochimilco si llego 4t dinamarca 😂😂😂,"['ferurdapilletaj', 'canal', 'xochimilco', 'si', 'llego', '4t', 'dinamarca', '😂😂😂']"
4724,7818,2020-12-01 06:51:42,1.3336650550623232e+18,1.2302550451295887e+18,"@OficialFrenaaa @gilbertolozanog los están esperando en Palacio Nacional, que ya pasen a hacer uso de las instalaciones, AMLO ya va en un avión a Venezuela, avísenle a @PelonGomis  que esta igual de pendejo que uds. 🤪🤪🤪🤪🤪🤭🤪 https://t.co/OD1hi4tJZc",,0,0,1.0,@oficialfrenaaa @gilbertolozanog estan esperando palacio nacional pasen hacer uso instalaciones amlo va avion venezuela avisenle @pelongomis igual pendejo uds. 🤪🤪🤪🤪🤪🤭🤪 https://t.co/od1hi4tjzc,oficialfrenaaa gilbertolozanog estan esperando palacio nacional pasen hacer uso instalaciones amlo va avion venezuela avisenle pelongomis igual pendejo uds. 🤪🤪🤪🤪🤪🤭🤪 ,"['oficialfrenaaa', 'gilbertolozanog', 'estan', 'esperando', 'palacio', 'nacional', 'pasen', 'hacer', 'uso', 'instalaciones', 'amlo', 'va', 'avion', 'venezuela', 'avisenle', 'pelongomis', 'igual', 'pendejo', 'uds', '.', '\U0001f92a\U0001f92a\U0001f92a\U0001f92a\U0001f92a\U0001f92d\U0001f92a']"
4725,7820,2020-12-01 06:51:13,1.3336649353946358e+18,1.1965182678185206e+18,"@HAM120539 @Berexun Pues no creo que sea borrón y cuanta nueva, yo creo que ahora que amlo forma parte de “la mafia del poder” no le parecen tan inmorales sus métodos.",,0,0,1.0,@ham120539 @berexun pues creo borron cuanta nueva creo ahora amlo forma parte mafia poder parecen tan inmorales metodos.,ham120539 berexun pues creo borron cuanta nueva creo ahora amlo forma parte mafia poder parecen tan inmorales metodos.,"['ham120539', 'berexun', 'pues', 'creo', 'borron', 'cuanta', 'nueva', 'creo', 'ahora', 'amlo', 'forma', 'parte', 'mafia', 'poder', 'parecen', 'tan', 'inmorales', 'metodos', '.']"
4726,7821,2020-12-01 06:51:03,1.3336648938374676e+18,103085918.0,"@JucaNoticias ¿A quien encuestan?
suongo a los mismo de siempre porque según esto amlo tiene el 99.99999% de popularidad.","CDMX, ocasionalmente Oaxaca.",0,0,1.0,@jucanoticias encuestan suongo mismo siempre segun amlo 99.99999% popularidad.,jucanoticias encuestan suongo mismo siempre segun amlo  popularidad.,"['jucanoticias', 'encuestan', 'suongo', 'mismo', 'siempre', 'segun', 'amlo', 'popularidad', '.']"
4727,7823,2020-12-01 06:51:00,1.333664881741017e+18,296974772.0,"@HernanGomezB @EPN @VicenteFoxQue @FelipeCalderon @lopezobrador_ Solo que en el caso de AMLO, no es aprobación... es fanatismo, idolatría, servilismo; como por ejemplo: Tu!!!",,0,0,1.0,@hernangomezb @epn @vicentefoxque @felipecalderon @lopezobrador_ solo caso amlo aprobacion fanatismo idolatria servilismo ejemplo:,hernangomezb epn vicentefoxque felipecalderon lopezobrador_ solo caso amlo aprobacion fanatismo idolatria servilismo ejemplo:,"['hernangomezb', 'epn', 'vicentefoxque', 'felipecalderon', 'lopezobrador_', 'solo', 'caso', 'amlo', 'aprobacion', 'fanatismo', 'idolatria', 'servilismo', 'ejemplo', ':']"
4728,7826,2020-12-01 06:50:49,1.3336648340392796e+18,2598640652.0,"@CiroGomezL Por algo este organismo rector mundial de salud si se atrevio a cuestionar la ineptitud del Gobierno de AMLO y si supieran el desabasto que hay de quimios para niños con cancer, dialisis, retrovirales para VIH, vacunas contra la influenza se quedarian mas sorprendidos todavia",,0,0,1.0,@cirogomezl organismo rector mundial salud si atrevio cuestionar ineptitud gobierno amlo si supieran desabasto quimios niños cancer dialisis retrovirales vih vacunas influenza quedarian mas sorprendidos todavia,cirogomezl organismo rector mundial salud si atrevio cuestionar ineptitud gobierno amlo si supieran desabasto quimios niños cancer dialisis retrovirales vih vacunas influenza quedarian mas sorprendidos todavia,"['cirogomezl', 'organismo', 'rector', 'mundial', 'salud', 'si', 'atrevio', 'cuestionar', 'ineptitud', 'gobierno', 'amlo', 'si', 'supieran', 'desabasto', 'quimios', 'niños', 'cancer', 'dialisis', 'retrovirales', 'vih', 'vacunas', 'influenza', 'quedarian', 'mas', 'sorprendidos', 'todavia']"
4729,7827,2020-12-01 06:50:26,1.333664738027463e+18,1.2537839792175596e+18,El éxito de la 4T es el FRACASO de Mexico. https://t.co/fttaWOJlmP,,0,0,1.0,exito 4t fracaso mexico. https://t.co/fttawojlmp,exito 4t fracaso mexico. ,"['exito', '4t', 'fracaso', 'mexico', '.']"
4730,7828,2020-12-01 06:50:19,1.3336647101645865e+18,89835497.0,"HOY 1o de Diciembre 2020 ya tendremos servicio de salud como Dinamarca 🇩🇰 Canadá 🇨🇦 y Reino Unido 🇬🇧 Los muertos por falta de medicinas son neoliberales que quieren desestabilizar a la 4T.…
https://t.co/a9qPdgSa7n",México ,0,0,1.0,hoy 1o diciembre servicio salud dinamarca 🇩🇰 canada 🇨🇦 reino unido 🇬🇧 muertos falta medicinas neoliberales quieren desestabilizar 4t.… https://t.co/a9qpdgsa7n,hoy 1o diciembre servicio salud dinamarca 🇩🇰 canada 🇨🇦 reino unido 🇬🇧 muertos falta medicinas neoliberales quieren desestabilizar 4t.… ,"['hoy', '1o', 'diciembre', 'servicio', 'salud', 'dinamarca', '🇩🇰', 'canada', '🇨🇦', 'reino', 'unido', '🇬🇧', 'muertos', 'falta', 'medicinas', 'neoliberales', 'quieren', 'desestabilizar', '4t.…']"
4731,7829,2020-12-01 06:50:19,1.333664708759593e+18,1.2608170740095386e+18,@FranciscoTrapa3 @DonVocero Estamos en la presidencia de amlo ya deja atrás a Calderón y a Fox,,0,0,1.0,@franciscotrapa3 @donvocero presidencia amlo deja atras calderon fox,franciscotrapa3 donvocero presidencia amlo deja atras calderon fox,"['franciscotrapa3', 'donvocero', 'presidencia', 'amlo', 'deja', 'atras', 'calderon', 'fox']"
4732,7830,2020-12-01 06:50:11,1.333664675326808e+18,423953344.0,"Me acabo de asomar por la ventana y AMLO si nos cumplió, ya somos Dinamarca 🇩🇰 https://t.co/ujrDviuwA7",Industrias Riccon,0,0,1.0,acabo asomar ventana amlo si cumplio dinamarca 🇩🇰 https://t.co/ujrdviuwa7,acabo asomar ventana amlo si cumplio dinamarca 🇩🇰 ,"['acabo', 'asomar', 'ventana', 'amlo', 'si', 'cumplio', 'dinamarca', '🇩🇰']"
4733,7831,2020-12-01 06:50:09,1.3336646659609272e+18,183317348.0,"Presidente de porquería 
https://t.co/Xapc0XhJG8",,0,0,1.0,presidente porqueria https://t.co/xapc0xhjg8,presidente porqueria ,"['presidente', 'porqueria']"
4734,7834,2020-12-01 06:49:50,1.3336645849854976e+18,152990596.0,"A 2 años de gestión, no llegan logros de la llamada 4T

https://t.co/NraPWoKb9B https://t.co/OMBbQLGqR0",México,0,0,1.0,años gestion llegan logros llamada 4t https://t.co/nrapwokb9b https://t.co/ombbqlgqr0,años gestion llegan logros llamada 4t  ,"['años', 'gestion', 'llegan', 'logros', 'llamada', '4t']"
4735,7838,2020-12-01 06:49:18,1.3336644516193812e+18,1.1965182678185206e+18,"@Berexun Oye y si comenzamos por erradicar la impunidad en el gobierno actual. Digo, porque no te veo tan ofendida con pío, Bartlett, Eréndira, Robledo, el ejército, los hijos de amlo, Durazo, la estafa del avión, Ana Gabriela y así podría seguir pero abrir un hilo estaría de más.",,0,0,1.0,@berexun oye si comenzamos erradicar impunidad gobierno actual. digo veo tan ofendida pio bartlett erendira robledo ejercito hijos amlo durazo estafa avion ana gabriela asi podria seguir abrir hilo estaria mas.,berexun oye si comenzamos erradicar impunidad gobierno actual. digo veo tan ofendida pio bartlett erendira robledo ejercito hijos amlo durazo estafa avion ana gabriela asi podria seguir abrir hilo estaria mas.,"['berexun', 'oye', 'si', 'comenzamos', 'erradicar', 'impunidad', 'gobierno', 'actual', '.', 'digo', 'veo', 'tan', 'ofendida', 'pio', 'bartlett', 'erendira', 'robledo', 'ejercito', 'hijos', 'amlo', 'durazo', 'estafa', 'avion', 'ana', 'gabriela', 'asi', 'podria', 'seguir', 'abrir', 'hilo', 'estaria', 'mas', '.']"
4736,7840,2020-12-01 06:48:56,1.33366436007032e+18,2304144392.0,"Para tí,  AMLO, @lopezobrador_ 
Eres repugnante.  Así, tal cual.   Emma. https://t.co/3cO2JgzpwU",México,0,0,1.0,amlo @lopezobrador_ repugnante. asi tal cual. emma. https://t.co/3co2jgzpwu,amlo lopezobrador_ repugnante. asi tal cual. emma. ,"['amlo', 'lopezobrador_', 'repugnante', '.', 'asi', 'tal', 'cual', '.', 'emma', '.']"
